"","trap.name","lat","lng","lat.lng.src","satellite.ind","trap_type","date","erraticus.NumMosquitos","pipiens.NumMosquitos","pipiens_restuans.NumMosquitos","restuans.NumMosquitos","salinarius.NumMosquitos","tarsalis.NumMosquitos","territans.NumMosquitos","unspecified.NumMosquitos","tot.NumMosquitos","erraticus.WnvPresent","pipiens.WnvPresent","pipiens_restuans.WnvPresent","restuans.WnvPresent","salinarius.WnvPresent","tarsalis.WnvPresent","territans.WnvPresent","unspecified.WnvPresent","any.WnvPresent","mo","wk","day.of.wk","day.of.wk.name","location","yr"
"47","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2008-09-15,0,3,40,0,0,0,0,0,43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,37,2,"Sun","(41.956298856118664,-87.79751744482932)",2008
"48","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2008-09-19,0,0,3,0,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,38,6,"Thu","(41.956298856118664,-87.79751744482932)",2008
"49","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2008-09-29,0,0,2,1,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,39,2,"Sun","(41.956298856118664,-87.79751744482932)",2008
"50","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2009-05-28,0,0,2,0,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,22,5,"Wed","(41.956298856118664,-87.79751744482932)",2009
"51","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2009-06-02,0,0,29,0,0,0,0,0,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,22,3,"Mon","(41.956298856118664,-87.79751744482932)",2009
"52","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2009-06-05,0,0,1,4,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,23,6,"Thu","(41.956298856118664,-87.79751744482932)",2009
"53","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2009-06-12,0,1,5,2,0,0,0,0,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,24,6,"Thu","(41.956298856118664,-87.79751744482932)",2009
"54","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2009-06-19,0,0,22,6,0,0,0,0,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,25,6,"Thu","(41.956298856118664,-87.79751744482932)",2009
"55","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2009-06-26,0,1,112,6,0,0,0,0,119,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,26,6,"Thu","(41.956298856118664,-87.79751744482932)",2009
"56","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2009-07-06,0,1,3,12,0,0,0,0,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,27,2,"Sun","(41.956298856118664,-87.79751744482932)",2009
"57","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2009-07-10,0,4,129,32,0,0,0,0,165,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,28,6,"Thu","(41.956298856118664,-87.79751744482932)",2009
"58","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2009-07-17,0,3,96,14,0,0,0,0,113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,29,6,"Thu","(41.956298856118664,-87.79751744482932)",2009
"59","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2009-07-24,0,4,215,18,0,0,0,0,237,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,30,6,"Thu","(41.956298856118664,-87.79751744482932)",2009
"60","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2009-07-31,0,3,14,4,0,0,0,0,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,31,6,"Thu","(41.956298856118664,-87.79751744482932)",2009
"61","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2009-08-07,0,1,12,0,0,0,0,0,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,32,6,"Thu","(41.956298856118664,-87.79751744482932)",2009
"62","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2009-08-25,0,0,14,7,0,0,0,0,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,34,3,"Mon","(41.956298856118664,-87.79751744482932)",2009
"63","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2009-09-14,0,0,6,0,0,0,0,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,37,2,"Sun","(41.956298856118664,-87.79751744482932)",2009
"64","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2009-09-17,0,0,4,2,0,0,0,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,38,5,"Wed","(41.956298856118664,-87.79751744482932)",2009
"65","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2009-09-25,0,1,27,1,0,0,0,0,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,39,6,"Thu","(41.956298856118664,-87.79751744482932)",2009
"66","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2010-06-11,0,0,2,5,0,0,0,0,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,24,6,"Thu","(41.956298856118664,-87.79751744482932)",2010
"67","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2010-06-18,0,0,36,19,0,0,0,0,55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,25,6,"Thu","(41.956298856118664,-87.79751744482932)",2010
"68","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2010-06-25,0,0,2,1,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,26,6,"Thu","(41.956298856118664,-87.79751744482932)",2010
"69","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2010-07-01,0,0,0,6,0,0,0,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,26,5,"Wed","(41.956298856118664,-87.79751744482932)",2010
"70","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2010-07-13,0,3,491,225,0,0,0,0,719,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,28,3,"Mon","(41.956298856118664,-87.79751744482932)",2010
"71","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2010-07-16,0,8,49,25,0,0,0,0,82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,29,6,"Thu","(41.956298856118664,-87.79751744482932)",2010
"72","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2010-07-23,0,20,394,64,8,0,0,0,486,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,30,6,"Thu","(41.956298856118664,-87.79751744482932)",2010
"73","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2010-07-29,0,1,6,4,0,0,0,0,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,30,5,"Wed","(41.956298856118664,-87.79751744482932)",2010
"74","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2010-08-05,0,0,11,1,0,0,0,0,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,31,5,"Wed","(41.956298856118664,-87.79751744482932)",2010
"75","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2010-08-13,0,0,26,8,0,0,0,0,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,33,6,"Thu","(41.956298856118664,-87.79751744482932)",2010
"76","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2010-08-19,0,1,0,1,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,33,5,"Wed","(41.956298856118664,-87.79751744482932)",2010
"77","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2010-08-26,0,2,11,3,0,0,1,0,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,34,5,"Wed","(41.956298856118664,-87.79751744482932)",2010
"78","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2010-09-02,0,0,2,0,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,35,5,"Wed","(41.956298856118664,-87.79751744482932)",2010
"79","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2010-09-10,0,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,37,6,"Thu","(41.956298856118664,-87.79751744482932)",2010
"80","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2010-09-16,0,1,1,0,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,37,5,"Wed","(41.956298856118664,-87.79751744482932)",2010
"81","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2010-10-01,0,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,40,6,"Thu","(41.956298856118664,-87.79751744482932)",2010
"82","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2011-06-17,0,0,14,0,0,0,0,0,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,24,6,"Thu","(41.956298856118664,-87.79751744482932)",2011
"83","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2011-06-24,0,0,4,5,0,0,0,0,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,25,6,"Thu","(41.956298856118664,-87.79751744482932)",2011
"84","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2011-06-30,0,0,2,33,0,0,0,0,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,26,5,"Wed","(41.956298856118664,-87.79751744482932)",2011
"85","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2011-07-11,0,4,24,18,0,0,0,0,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,28,2,"Sun","(41.956298856118664,-87.79751744482932)",2011
"86","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2011-07-15,0,0,37,17,0,0,0,0,54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,28,6,"Thu","(41.956298856118664,-87.79751744482932)",2011
"87","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2011-07-25,0,0,23,6,0,0,0,0,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,30,2,"Sun","(41.956298856118664,-87.79751744482932)",2011
"88","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2011-07-29,0,8,29,7,0,0,0,0,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,30,6,"Thu","(41.956298856118664,-87.79751744482932)",2011
"89","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2011-08-05,0,0,21,3,0,0,0,0,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,31,6,"Thu","(41.956298856118664,-87.79751744482932)",2011
"90","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2011-08-12,0,0,14,0,0,0,0,0,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,32,6,"Thu","(41.956298856118664,-87.79751744482932)",2011
"91","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2011-08-19,0,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,33,6,"Thu","(41.956298856118664,-87.79751744482932)",2011
"92","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2011-08-26,0,0,28,11,0,0,0,0,39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,34,6,"Thu","(41.956298856118664,-87.79751744482932)",2011
"93","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2011-09-01,0,7,15,0,0,0,0,0,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,35,5,"Wed","(41.956298856118664,-87.79751744482932)",2011
"94","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2011-09-12,0,1,4,3,0,0,0,0,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,37,2,"Sun","(41.956298856118664,-87.79751744482932)",2011
"95","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2011-09-16,0,0,2,0,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,37,6,"Thu","(41.956298856118664,-87.79751744482932)",2011
"96","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2011-09-23,0,0,13,5,0,0,0,0,18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,38,6,"Thu","(41.956298856118664,-87.79751744482932)",2011
"97","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2011-09-30,0,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,39,6,"Thu","(41.956298856118664,-87.79751744482932)",2011
"98","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2012-06-08,0,0,6,8,0,0,0,0,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,23,6,"Thu","(41.956298856118664,-87.79751744482932)",2012
"99","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2012-06-15,0,0,6,5,0,0,0,0,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,24,6,"Thu","(41.956298856118664,-87.79751744482932)",2012
"100","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2012-06-21,0,0,11,0,0,0,0,0,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,25,5,"Wed","(41.956298856118664,-87.79751744482932)",2012
"101","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2012-06-29,0,0,21,14,0,0,0,0,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,26,6,"Thu","(41.956298856118664,-87.79751744482932)",2012
"102","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2012-07-09,0,0,82,0,0,0,0,0,82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,28,2,"Sun","(41.956298856118664,-87.79751744482932)",2012
"103","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2012-07-13,0,2,198,24,0,0,0,0,224,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,28,6,"Thu","(41.956298856118664,-87.79751744482932)",2012
"104","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2012-07-19,0,1,1,3,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,29,5,"Wed","(41.956298856118664,-87.79751744482932)",2012
"105","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2012-07-27,0,0,39,8,0,0,0,0,47,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,30,6,"Thu","(41.956298856118664,-87.79751744482932)",2012
"106","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2012-08-03,0,1,17,0,0,0,0,0,18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8,31,6,"Thu","(41.956298856118664,-87.79751744482932)",2012
"107","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2012-08-09,0,0,45,14,0,0,0,0,59,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8,32,5,"Wed","(41.956298856118664,-87.79751744482932)",2012
"108","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2012-08-16,0,0,21,7,2,0,0,0,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,33,5,"Wed","(41.956298856118664,-87.79751744482932)",2012
"109","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2012-08-23,0,0,7,5,0,0,0,0,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,34,5,"Wed","(41.956298856118664,-87.79751744482932)",2012
"110","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2012-08-30,0,0,5,0,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,35,5,"Wed","(41.956298856118664,-87.79751744482932)",2012
"111","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2012-09-10,0,32,97,17,0,0,0,0,146,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,37,2,"Sun","(41.956298856118664,-87.79751744482932)",2012
"112","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2012-09-13,0,8,46,0,0,0,0,0,54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,37,5,"Wed","(41.956298856118664,-87.79751744482932)",2012
"113","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2012-09-28,0,6,39,1,0,0,0,0,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,39,6,"Thu","(41.956298856118664,-87.79751744482932)",2012
"114","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2013-06-07,0,0,0,19,0,0,0,0,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,23,6,"Thu","(41.956298856118664,-87.79751744482932)",2013
"115","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2013-06-14,0,0,51,263,0,0,0,0,314,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,24,6,"Thu","(41.956298856118664,-87.79751744482932)",2013
"116","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2013-06-21,0,0,0,19,0,0,0,0,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,25,6,"Thu","(41.956298856118664,-87.79751744482932)",2013
"117","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2013-06-27,0,0,10,9,0,0,0,0,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,26,5,"Wed","(41.956298856118664,-87.79751744482932)",2013
"118","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2013-07-08,0,0,54,192,0,0,0,0,246,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,27,2,"Sun","(41.956298856118664,-87.79751744482932)",2013
"119","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2013-07-12,0,0,244,338,0,0,0,0,582,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,28,6,"Thu","(41.956298856118664,-87.79751744482932)",2013
"120","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2013-07-19,0,0,0,34,0,0,0,0,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,29,6,"Thu","(41.956298856118664,-87.79751744482932)",2013
"121","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2013-07-25,0,4,3,21,0,0,0,0,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,30,5,"Wed","(41.956298856118664,-87.79751744482932)",2013
"122","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2013-08-01,0,7,20,7,0,0,0,0,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,31,5,"Wed","(41.956298856118664,-87.79751744482932)",2013
"123","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2013-08-08,0,56,127,13,0,0,0,0,196,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8,32,5,"Wed","(41.956298856118664,-87.79751744482932)",2013
"124","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2013-08-15,0,4,6,1,0,0,0,0,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,33,5,"Wed","(41.956298856118664,-87.79751744482932)",2013
"125","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2013-08-22,0,12,34,0,0,0,0,0,46,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8,34,5,"Wed","(41.956298856118664,-87.79751744482932)",2013
"126","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2013-08-29,0,35,22,13,0,0,0,0,70,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8,35,5,"Wed","(41.956298856118664,-87.79751744482932)",2013
"127","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2013-09-06,0,37,53,0,0,0,0,0,90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,36,6,"Thu","(41.956298856118664,-87.79751744482932)",2013
"128","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2013-09-12,0,32,12,0,0,0,0,0,44,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,37,5,"Wed","(41.956298856118664,-87.79751744482932)",2013
"129","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2013-09-19,0,23,4,0,0,0,0,0,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,38,5,"Wed","(41.956298856118664,-87.79751744482932)",2013
"130","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2013-09-26,0,8,5,0,0,0,0,0,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,39,5,"Wed","(41.956298856118664,-87.79751744482932)",2013
"131","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2014-06-05,0,0,37,47,0,0,0,0,84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,23,5,"Wed","(41.956298856118664,-87.79751744482932)",2014
"132","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2014-06-12,0,0,32,73,0,0,0,0,105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,24,5,"Wed","(41.956298856118664,-87.79751744482932)",2014
"133","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2014-06-19,0,0,210,141,0,0,0,0,351,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,25,5,"Wed","(41.956298856118664,-87.79751744482932)",2014
"134","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2014-06-26,0,0,5,47,0,0,0,0,52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,26,5,"Wed","(41.956298856118664,-87.79751744482932)",2014
"135","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2014-07-03,0,0,80,185,0,0,0,0,265,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,27,5,"Wed","(41.956298856118664,-87.79751744482932)",2014
"136","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2014-07-10,0,0,87,97,0,0,0,0,184,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,28,5,"Wed","(41.956298856118664,-87.79751744482932)",2014
"137","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2014-07-17,0,2,15,45,0,0,0,0,62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,29,5,"Wed","(41.956298856118664,-87.79751744482932)",2014
"138","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2014-07-24,0,0,13,7,0,0,0,0,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,30,5,"Wed","(41.956298856118664,-87.79751744482932)",2014
"139","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2014-07-31,0,45,87,221,0,0,0,0,353,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7,31,5,"Wed","(41.956298856118664,-87.79751744482932)",2014
"140","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2014-08-07,0,102,243,113,0,0,0,0,458,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,8,32,5,"Wed","(41.956298856118664,-87.79751744482932)",2014
"141","T002","41.956298856118664","-87.79751744482932","CDPH",FALSE,"GRAVID",2014-08-14,0,118,165,199,0,0,0,0,482,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,8,33,5,"Wed","(41.956298856118664,-87.79751744482932)",2014
