SUMLEVEL,GEOID,FILETYPE,year,tot_pop,male_pct,female_pct,age_median,tot_under18_pct,tot_18to64_pct,tot_65plus_pct,raceeth_white_pct,raceeth_aa_pct,raceeth_aian_pct,raceeth_asian_pct,raceeth_hpi_pct,raceeth_other_pct,raceeth_mult_pct,raceeth_hispanic_pct
140,14000US17031560800,2016e5,2016,6039,0.4836893525,0.5163106475,36,0.2305017387,0.6295744329,0.1399238284,0.4669647293,0.0255009107,0,0,0,0,0.0034773969,0.5040569631
140,14000US17031560900,2016e5,2016,5141,0.5409453414,0.4590546586,42.7,0.196265318,0.6385917137,0.1651429683,0.66874149,0.0021396615,0,0.0062244699,0,0,0.013616028,0.3092783505
140,14000US17031561000,2016e5,2016,5406,0.4733629301,0.5266370699,43.3,0.2088420274,0.6054384018,0.1857195708,0.5971143174,0.007954125,0,0,0,0.0053644099,0.0209027007,0.3686644469
140,14000US17031561100,2016e5,2016,5639,0.5116155347,0.4883844653,36.7,0.2408228409,0.6183720518,0.1408051073,0.5447774428,0.0028373825,0,0,0,0,0,0.4523851747
140,14000US17031570100,2016e5,2016,1296,0.4675925926,0.5324074074,33.9,0.2384259259,0.7145061728,0.0470679012,0.2191358025,0,0,0.0949074074,0,0,0.0154320988,0.6705246914
140,14000US17031570200,2016e5,2016,1892,0.4408033827,0.5591966173,40.8,0.1691331924,0.6601479915,0.1707188161,0.2246300211,0,0,0.0634249471,0,0,0,0.7119450317
140,14000US17031570300,2016e5,2016,5995,0.4995829858,0.5004170142,31.6,0.3202668891,0.5668056714,0.1129274395,0.1798165138,0.01117598,0,0.0125104254,0,0,0.0028356964,0.7936613845
140,14000US17031570400,2016e5,2016,1770,0.4728813559,0.5271186441,32.1,0.2350282486,0.6694915254,0.095480226,0.1316384181,0.0005649718,0,0.0096045198,0,0,0.009039548,0.8491525424
140,14000US17031570500,2016e5,2016,2306,0.5086730269,0.4913269731,31.4,0.3005203816,0.5784908933,0.1209887251,0.2003469211,0.0047701648,0,0.0459670425,0,0.0030355594,0,0.7458803122
140,14000US17031580100,2016e5,2016,2966,0.5495616993,0.4504383007,33.6,0.261294673,0.6587997303,0.0799055968,0.0505731625,0.008091706,0,0.2478084963,0,0,0.0185434929,0.6749831423
140,14000US17031580200,2016e5,2016,3450,0.5133333333,0.4866666667,30.1,0.3263768116,0.6034782609,0.0701449275,0.0684057971,0.0060869565,0,0.0904347826,0,0,0.0142028986,0.8208695652
140,14000US17031580300,2016e5,2016,2352,0.5352891156,0.4647108844,35.4,0.2457482993,0.668792517,0.0854591837,0.0463435374,0.0038265306,0,0.0931122449,0,0,0,0.8567176871
140,14000US17031580400,2016e5,2016,4210,0.5387173397,0.4612826603,35.9,0.2755344418,0.613064133,0.1114014252,0.0866983373,0.0372921615,0,0.1285035629,0,0,0,0.7475059382
140,14000US17031580501,2016e5,2016,5090,0.5432220039,0.4567779961,30,0.2960707269,0.6436149312,0.0603143418,0.0654223969,0.0035363458,0,0.0444007859,0,0,0.0011787819,0.8854616896
140,14000US17031580502,2016e5,2016,5404,0.5166543301,0.4833456699,32.3,0.277942265,0.6319393042,0.0901184308,0.0903034789,0.008142117,0,0.0484826055,0,0,0.0133234641,0.8397483346
140,14000US17031580600,2016e5,2016,5289,0.4823218,0.5176782,29.2,0.2860654188,0.6647759501,0.0491586311,0.0523728493,0.0121005861,0,0.0567214974,0,0,0.0001890717,0.8786159955
140,14000US17031580700,2016e5,2016,6124,0.5112671457,0.4887328543,28.5,0.3238079686,0.5966688439,0.0795231875,0.067112998,0.0063683867,0,0.0378837361,0,0,0.0017962116,0.8868386675
140,14000US17031580800,2016e5,2016,1886,0.51378579,0.48621421,29.6,0.3404029692,0.5991516437,0.0604453871,0.0593849417,0,0,0,0,0,0.0053022269,0.9353128314
140,14000US17031590500,2016e5,2016,1835,0.4970027248,0.5029972752,35.2,0.1836512262,0.7160762943,0.1002724796,0.1934604905,0.0136239782,0,0.2833787466,0,0,0,0.5095367847
140,14000US17031590600,2016e5,2016,3838,0.4898384575,0.5101615425,31,0.2701928088,0.6289734237,0.1008337676,0.1633663366,0.009119333,0,0.0713913497,0,0.0044293903,0.0104220948,0.7412714956
140,14000US17031590700,2016e5,2016,3284,0.4933008526,0.5066991474,30.9,0.3160779537,0.6196711328,0.0642509135,0.106272838,0.0066991474,0,0.0901339829,0,0,0.0188794153,0.7780146163
140,14000US17031600400,2016e5,2016,4470,0.484787472,0.515212528,37.5,0.2073825503,0.6510067114,0.1416107383,0.2011185682,0.0109619687,0,0.5881431767,0,0,0.0223713647,0.1774049217
140,14000US17031600600,2016e5,2016,2891,0.5278450363,0.4721549637,38.1,0.2120373573,0.6866136285,0.1013490142,0.1850570737,0.0114147354,0,0.4455205811,0,0,0.0024213075,0.3555863023
140,14000US17031600700,2016e5,2016,2517,0.5482717521,0.4517282479,40,0.1342868494,0.7266587207,0.1390544299,0.3798172427,0.0441001192,0,0.2828764402,0,0,0.0202622169,0.2729439809
140,14000US17031600900,2016e5,2016,3516,0.5415244596,0.4584755404,34.8,0.1632536974,0.752559727,0.0841865757,0.3720136519,0.1035267349,0,0.2508532423,0,0,0.0071103527,0.2664960182
140,14000US17031610300,2016e5,2016,6052,0.4715796431,0.5284203569,25.4,0.3327825512,0.6237607403,0.0434567085,0.0368473232,0.0361863847,0,0.0469266358,0,0,0,0.8800396563
140,14000US17031610400,2016e5,2016,2040,0.4970588235,0.5029411765,25.3,0.3975490196,0.556372549,0.0460784314,0.0181372549,0.0215686275,0,0,0,0,0,0.9602941176
140,14000US17031610800,2016e5,2016,1664,0.4993990385,0.5006009615,29.4,0.28125,0.6676682692,0.0510817308,0.6478365385,0.0126201923,0.0192307692,0.0270432692,0,0,0.0318509615,0.2614182692
140,14000US17031611000,2016e5,2016,904,0.485619469,0.514380531,32.8,0.2688053097,0.5940265487,0.1371681416,0.0663716814,0.5530973451,0,0,0,0,0,0.3805309735
140,14000US17031611100,2016e5,2016,2368,0.5346283784,0.4653716216,31.2,0.3061655405,0.6161317568,0.0777027027,0.0430743243,0.1157094595,0,0,0,0,0.0122466216,0.8289695946
140,14000US17031611200,2016e5,2016,2512,0.5183121019,0.4816878981,26.9,0.3109076433,0.6050955414,0.0839968153,0.0613057325,0.1835191083,0,0.0027866242,0,0,0.0031847134,0.7492038217
140,14000US17031611300,2016e5,2016,2598,0.5434949962,0.4565050038,33.5,0.2894534257,0.5966127791,0.1139337952,0.0708237105,0.0735180908,0,0,0,0,0,0.8556581986
140,14000US17031611400,2016e5,2016,3481,0.5564492962,0.4435507038,29.7,0.321172077,0.6130422292,0.0657856938,0.039069233,0.0135018673,0,0,0,0,0.0160873312,0.9313415685
140,14000US17031611500,2016e5,2016,3254,0.4907805778,0.5092194222,31.7,0.286724032,0.5460971112,0.1671788568,0.0377996312,0.1035648433,0.0064535956,0.0030731407,0,0,0.0018438844,0.8472649047
140,14000US17031611600,2016e5,2016,1699,0.5008828723,0.4991171277,26.3,0.3084167157,0.6203649205,0.0712183637,0.0176574456,0.5520894644,0,0.0200117716,0,0,0.0076515597,0.4025897587
140,14000US17031611700,2016e5,2016,1350,0.5051851852,0.4948148148,32.3,0.297037037,0.597037037,0.1059259259,0,0.3940740741,0,0,0,0,0.0103703704,0.5955555556
140,14000US17031611800,2016e5,2016,2487,0.4905508645,0.5094491355,31.3,0.2770406112,0.6755126659,0.047446723,0.0024125452,0.5102533172,0,0,0,0,0.0140731805,0.473260957
140,14000US17031611900,2016e5,2016,2036,0.4867387033,0.5132612967,25.5,0.3772102161,0.5279960707,0.0947937132,0.0515717092,0.7554027505,0,0,0,0,0.0112966601,0.1817288802
140,14000US17031612000,2016e5,2016,1452,0.4573002755,0.5426997245,29.7,0.2899449036,0.6039944904,0.1060606061,0.0254820937,0.8670798898,0,0,0,0.0365013774,0,0.0709366391
140,14000US17031612100,2016e5,2016,960,0.35,0.65,36.6,0.203125,0.5635416667,0.2333333333,0.04375,0.9125,0,0.03125,0,0,0,0.0125
140,14000US17031620100,2016e5,2016,4939,0.465681312,0.534318688,28.9,0.2990483904,0.5792670581,0.1216845515,0.1198623203,0,0,0.0297631099,0,0,0,0.8503745698
140,14000US17031620200,2016e5,2016,2451,0.4875560996,0.5124439004,34.5,0.1913504692,0.707874337,0.1007751938,0.2211342309,0.0048959608,0,0.044879641,0,0,0,0.7290901673
140,14000US17031620300,2016e5,2016,7868,0.5119471276,0.4880528724,30.2,0.3179969497,0.5840111845,0.0979918658,0.1786985257,0.0202084392,0,0.0021606507,0,0,0,0.7989323843
140,14000US17031620400,2016e5,2016,4674,0.4651262302,0.5348737698,30.1,0.2809157039,0.6448438169,0.0742404792,0.0641848524,0.0089858793,0,0.0072742833,0,0,0.0010697475,0.9184852375
140,14000US17031630100,2016e5,2016,935,0.5497326203,0.4502673797,30.9,0.2534759358,0.6823529412,0.064171123,0.0524064171,0.1368983957,0,0,0,0,0,0.8106951872
140,14000US17031630200,2016e5,2016,2237,0.4966472955,0.5033527045,29.5,0.3603039785,0.5310683952,0.1086276263,0.0455967814,0.0062583818,0,0.0223513634,0,0,0,0.9257934734
140,14000US17031630300,2016e5,2016,5791,0.5220169228,0.4779830772,26.4,0.365221896,0.5843550337,0.0504230703,0.0429977551,0,0,0.0119150406,0,0,0,0.9450872043
140,14000US17031630400,2016e5,2016,7155,0.51278826,0.48721174,26.5,0.330118798,0.6015373864,0.0683438155,0.0550663871,0.0032145353,0,0,0,0,0,0.9417190776
140,14000US17031630500,2016e5,2016,6351,0.5386553299,0.4613446701,28.2,0.330814045,0.6191151,0.050070855,0.0207841285,0.0181073847,0,0.0004723666,0,0,0.0051960321,0.9554400882
140,14000US17031630800,2016e5,2016,7420,0.49393531,0.50606469,29.1,0.3345013477,0.6006738544,0.0648247978,0.0252021563,0.0339622642,0,0.0053908356,0,0,0,0.9354447439
140,14000US17031630900,2016e5,2016,5192,0.5105932203,0.4894067797,30.1,0.3108628659,0.6084360555,0.0807010786,0.030238829,0.0190677966,0,0.0042372881,0,0,0,0.9464560863
140,14000US17031640100,2016e5,2016,1473,0.3978275628,0.6021724372,33.8,0.2070604209,0.6890699253,0.1038696538,0.3523421589,0.0488798371,0,0.0074677529,0,0.0074677529,0,0.5838424983
140,14000US17031640300,2016e5,2016,6809,0.4877368189,0.5122631811,38.5,0.2238214128,0.6434131297,0.1327654575,0.5172565722,0,0,0.0038184755,0,0,0.0054339844,0.4734909678
140,14000US17031640400,2016e5,2016,3844,0.5002601457,0.4997398543,38.3,0.2338709677,0.6428199792,0.1233090531,0.5267950052,0.0197710718,0.0020811655,0.0098855359,0,0,0.0359001041,0.4055671176
140,14000US17031640500,2016e5,2016,3484,0.4580941447,0.5419058553,42.2,0.1773823192,0.6653272101,0.1572904707,0.5436280138,0.0154994259,0,0.0221010333,0,0,0.0120551091,0.4067164179
140,14000US17031640600,2016e5,2016,4357,0.5042460409,0.4957539591,37,0.2345650677,0.6038558641,0.1615790682,0.4649988524,0.0112462704,0,0.0452145972,0,0,0.0084920817,0.4700481983
140,14000US17031640700,2016e5,2016,3404,0.4806110458,0.5193889542,34.1,0.3166862515,0.5969447709,0.0863689777,0.3733842538,0.0196827262,0,0.0017626322,0,0,0,0.6051703878
140,14000US17031640800,2016e5,2016,1829,0.4893384363,0.5106615637,30.5,0.3045379989,0.6129032258,0.0825587753,0.2268999453,0.0120284308,0,0.0032804811,0,0,0.0147621651,0.7430289776
140,14000US17031650100,2016e5,2016,4626,0.5023778642,0.4976221358,31.2,0.290099438,0.593385214,0.116515348,0.1076523995,0.0151318634,0,0.0047557285,0,0,0,0.8724600086
140,14000US17031650200,2016e5,2016,7788,0.5414740627,0.4585259373,32.1,0.2942989214,0.6181304571,0.0875706215,0.1644838213,0.0110426297,0,0,0,0,0.0017976374,0.8226759117
140,14000US17031650301,2016e5,2016,5887,0.5036521148,0.4963478852,29.8,0.3455070494,0.5958892475,0.0586037031,0.23288602,0.0005095974,0,0.0152879225,0,0,0.0032274503,0.7480890097
140,14000US17031650302,2016e5,2016,4267,0.4827747832,0.5172252168,30.6,0.3194281697,0.6187016639,0.0618701664,0.1005390204,0.045465198,0,0,0,0,0,0.8539957816
140,14000US17031650400,2016e5,2016,6737,0.4916134778,0.5083865222,28.7,0.2970164762,0.6320320617,0.0709514621,0.0871307704,0.0785215972,0,0.0099450794,0,0,0,0.8244025531
140,14000US17031650500,2016e5,2016,4290,0.513986014,0.486013986,34.2,0.2692307692,0.6321678322,0.0986013986,0.1962703963,0.0634032634,0,0.0032634033,0,0,0.0088578089,0.7282051282
140,14000US17031660301,2016e5,2016,1801,0.4519711272,0.5480288728,23.3,0.398667407,0.5624652971,0.0388672959,0.0077734592,0.2826207662,0,0,0,0,0.1104941699,0.5991116047
140,14000US17031660302,2016e5,2016,5402,0.4724176231,0.5275823769,31.3,0.3119215106,0.6186597556,0.0694187338,0.0348019252,0.1958533876,0,0.0068493151,0,0.0064790818,0.002961866,0.7530544243
140,14000US17031660400,2016e5,2016,6458,0.4538556829,0.5461443171,27.2,0.3462372251,0.6011148963,0.0526478786,0.0576029731,0.0308144937,0,0,0,0,0,0.9115825333
140,14000US17031660500,2016e5,2016,5005,0.5148851149,0.4851148851,29.5,0.3128871129,0.5738261738,0.1132867133,0.0627372627,0.1176823177,0,0.0031968032,0,0,0,0.8163836164
140,14000US17031660600,2016e5,2016,6378,0.504076513,0.495923487,30.9,0.2616807777,0.665255566,0.0730636563,0.0417058639,0.5741611791,0,0.0012543117,0,0,0.0078394481,0.3750391972
140,14000US17031660700,2016e5,2016,2170,0.468202765,0.531797235,34.1,0.2313364055,0.6566820276,0.1119815668,0.0299539171,0.901843318,0,0.0253456221,0,0,0.0198156682,0.0230414747
140,14000US17031660800,2016e5,2016,5291,0.4596484596,0.5403515404,30.3,0.30996031,0.6229446229,0.0670950671,0.0272160272,0.5301455301,0,0.0075600076,0,0,0.0141750142,0.4209034209
140,14000US17031660900,2016e5,2016,4255,0.3955346651,0.6044653349,36.8,0.2620446533,0.6681551116,0.069800235,0.0284371328,0.8441833137,0,0.0223266745,0,0,0.058519389,0.04653349
140,14000US17031661000,2016e5,2016,5128,0.4054212168,0.5945787832,35.4,0.2515600624,0.6017940718,0.1466458658,0.0066302652,0.8952808112,0,0.0099453978,0,0,0.0196957878,0.0684477379
140,14000US17031661100,2016e5,2016,6241,0.4598622016,0.5401377984,32.6,0.2855311649,0.6537413876,0.0607274475,0.0613683705,0.4196442878,0,0,0,0.0054478449,0.0059285371,0.5076109598
140,14000US17031670100,2016e5,2016,1192,0.4144295302,0.5855704698,32.4,0.2827181208,0.5889261745,0.1283557047,0.0151006711,0.9387583893,0,0,0,0,0,0.0461409396
140,14000US17031670200,2016e5,2016,827,0.4220072551,0.5779927449,32.1,0.3143893591,0.5622732769,0.123337364,0.0326481258,0.8548972189,0,0,0,0,0,0.1124546554
140,14000US17031670300,2016e5,2016,1198,0.4949916528,0.5050083472,32.5,0.254590985,0.5984974958,0.1469115192,0.0242070117,0.8247078464,0,0.0050083472,0,0,0,0.1460767947
140,14000US17031670400,2016e5,2016,1809,0.4538419016,0.5461580984,32.5,0.2426755113,0.6169154229,0.1404090658,0,0.8606965174,0,0,0,0,0.0022111664,0.1370923162
140,14000US17031670500,2016e5,2016,1200,0.4908333333,0.5091666667,33.5,0.285,0.5975,0.1175,0.0041666667,0.7825,0.0091666667,0,0,0,0,0.2041666667
140,14000US17031670600,2016e5,2016,1144,0.4991258741,0.5008741259,38.6,0.1853146853,0.6127622378,0.2019230769,0.0034965035,0.9108391608,0,0,0,0,0.0043706294,0.0812937063
140,14000US17031670700,2016e5,2016,1130,0.4840707965,0.5159292035,36.1,0.2442477876,0.6265486726,0.1292035398,0.0026548673,0.9619469027,0,0,0,0,0.007079646,0.0283185841
140,14000US17031670800,2016e5,2016,1527,0.4145383104,0.5854616896,31.9,0.3071381794,0.540929928,0.1519318926,0,0.9862475442,0,0,0,0,0,0.0137524558
140,14000US17031670900,2016e5,2016,1596,0.5119047619,0.4880952381,32.6,0.2493734336,0.6140350877,0.1365914787,0.0137844612,0.9680451128,0,0,0,0,0.0068922306,0.0112781955
140,14000US17031671100,2016e5,2016,1277,0.375880971,0.624119029,18,0.4996084573,0.4322631167,0.068128426,0.0023492561,0.9960845732,0,0,0,0,0,0.0015661707
140,14000US17031671200,2016e5,2016,914,0.3916849015,0.6083150985,32.2,0.2866520788,0.590809628,0.1225382932,0.0131291028,0.9496717724,0,0,0,0,0.0371991247,0
140,14000US17031671300,2016e5,2016,1978,0.4843276036,0.5156723964,38.9,0.2254802831,0.6324570273,0.1420626896,0.0005055612,0.9529828109,0,0,0,0,0.0060667341,0.0404448938
140,14000US17031671400,2016e5,2016,1720,0.4895348837,0.5104651163,40.4,0.1837209302,0.6436046512,0.1726744186,0,0.963372093,0,0,0,0,0,0.036627907
140,14000US17031671500,2016e5,2016,2794,0.4327129563,0.5672870437,37.4,0.2630637079,0.5773085183,0.1596277738,0.0118110236,0.8353614889,0,0,0,0,0.0246957767,0.1281317108
140,14000US17031671600,2016e5,2016,1960,0.4903061224,0.5096938776,45.7,0.1505102041,0.6020408163,0.2474489796,0.0219387755,0.8918367347,0,0,0,0,0.0153061224,0.0709183673
140,14000US17031671800,2016e5,2016,1265,0.4735177866,0.5264822134,27.8,0.2972332016,0.6015810277,0.1011857708,0,0.8640316206,0,0,0,0,0.0830039526,0.0529644269
140,14000US17031671900,2016e5,2016,1120,0.5107142857,0.4892857143,34.8,0.2580357143,0.58125,0.1607142857,0.0008928571,0.9955357143,0,0,0,0,0,0.0035714286
140,14000US17031672000,2016e5,2016,3949,0.5614079514,0.4385920486,39.8,0.2443656622,0.5897695619,0.1658647759,0.0043048873,0.937199291,0,0,0,0,0.0103823753,0.0481134464
140,14000US17031680500,2016e5,2016,1378,0.4600870827,0.5399129173,25.9,0.3113207547,0.5928882438,0.0957910015,0.0058055152,0.9622641509,0,0,0,0,0,0.0319303338
140,14000US17031680600,2016e5,2016,1728,0.5011574074,0.4988425926,24.1,0.34375,0.5868055556,0.0694444444,0.0150462963,0.9652777778,0,0,0,0,0.0196759259,0
140,14000US17031680900,2016e5,2016,3035,0.4207578254,0.5792421746,34.5,0.2500823723,0.56276771,0.1871499176,0.0095551895,0.9789126853,0,0,0,0,0.0042833608,0.0072487644
140,14000US17031681000,2016e5,2016,3107,0.4670099775,0.5329900225,40.6,0.2298036691,0.6430640489,0.1271322819,0.0135178629,0.952365626,0,0,0,0.0045059543,0.0028966849,0.0267138719
140,14000US17031681100,2016e5,2016,3311,0.4708547267,0.5291452733,28.2,0.3128964059,0.6122017517,0.0749018423,0.0030202356,0.9450317125,0.0003020236,0,0,0,0,0.0516460284
140,14000US17031681200,2016e5,2016,2567,0.4390338917,0.5609661083,25.6,0.3731982859,0.5601869887,0.0666147254,0,0.9341643942,0,0,0,0.0151928321,0.0070120764,0.0436306973
140,14000US17031681300,2016e5,2016,2187,0.4403292181,0.5596707819,31,0.2857796068,0.5669867398,0.1472336534,0,0.8943758573,0.0219478738,0,0,0,0.0228623685,0.0608139003
140,14000US17031681400,2016e5,2016,2517,0.5240365515,0.4759634485,34.9,0.2522844656,0.603893524,0.1438220103,0,1,0,0,0,0,0,0
140,14000US17031690300,2016e5,2016,2428,0.3846787479,0.6153212521,33.2,0.2891268534,0.5638385502,0.1470345964,0.0564250412,0.9303953871,0,0,0,0,0.0065897858,0.0065897858
140,14000US17031690400,2016e5,2016,3527,0.4856818826,0.5143181174,41.1,0.1582081089,0.7068330026,0.1349588886,0.0082222852,0.9651261695,0.0034023249,0,0,0,0.0039693791,0.0192798412
140,14000US17031690500,2016e5,2016,786,0.5776081425,0.4223918575,33,0.2022900763,0.6564885496,0.141221374,0,0.9936386768,0,0.0063613232,0,0,0,0
140,14000US17031690900,2016e5,2016,4556,0.4767339772,0.5232660228,37.1,0.1896400351,0.6494732221,0.1608867428,0.0175592625,0.9499561018,0,0,0,0.0028533802,0.0142669008,0.0153643547
140,14000US17031691000,2016e5,2016,2536,0.4499211356,0.5500788644,43.8,0.1884858044,0.653785489,0.1577287066,0.0114353312,0.9806782334,0,0,0,0,0.0039432177,0.0039432177
140,14000US17031691100,2016e5,2016,3081,0.4209672184,0.5790327816,35,0.2583576761,0.6517364492,0.0899058747,0.0136319377,0.9574813372,0,0,0,0.0068159688,0.0081142486,0.0139565076
140,14000US17031691200,2016e5,2016,3252,0.4889298893,0.5110701107,27.9,0.2875153752,0.6011685117,0.1113161132,0.0252152522,0.9560270603,0,0,0.0055350554,0,0.0132226322,0
140,14000US17031691300,2016e5,2016,2665,0.5279549719,0.4720450281,39.3,0.2581613508,0.5831144465,0.1587242026,0.0071294559,0.9673545966,0,0,0,0,0.0041275797,0.0213883677
140,14000US17031691400,2016e5,2016,2923,0.3807731782,0.6192268218,42.7,0.1802942183,0.6281217927,0.1915839891,0,0.9876838864,0,0,0,0.0047895997,0,0.0075265139
140,14000US17031691500,2016e5,2016,2010,0.3980099502,0.6019900498,36.2,0.2592039801,0.6194029851,0.1213930348,0.0054726368,0.9751243781,0,0,0,0,0,0.0194029851
140,14000US17031700100,2016e5,2016,3347,0.4197789065,0.5802210935,33.5,0.2874215716,0.6360920227,0.0764864057,0.0585599044,0.6919629519,0,0,0,0,0.0083657006,0.2411114431
140,14000US17031700200,2016e5,2016,6773,0.4786652886,0.5213347114,32.2,0.3171415916,0.6125793592,0.0702790492,0.0931640337,0.101136867,0,0.0171268271,0,0,0.0110733796,0.7774988927
140,14000US17031700301,2016e5,2016,6155,0.5163281885,0.4836718115,32.8,0.3080422421,0.6009748172,0.0909829407,0.1977254265,0.1134037368,0.0019496344,0.015434606,0,0,0.0009748172,0.670511779
140,14000US17031700302,2016e5,2016,5417,0.5082148791,0.4917851209,36.9,0.2213402252,0.6538674543,0.1247923205,0.3236108547,0.1611593133,0,0.0011076241,0,0,0,0.5141222079
140,14000US17031700401,2016e5,2016,6171,0.4965159618,0.5034840382,31.9,0.2715929347,0.6524064171,0.0760006482,0.0657916059,0.5997407227,0.0014584346,0.0064819316,0,0,0.0218765192,0.3046507859
140,14000US17031700402,2016e5,2016,4264,0.4648217636,0.5351782364,37.6,0.273217636,0.6468105066,0.0799718574,0.0881801126,0.6468105066,0,0.0114915572,0,0,0,0.2535178236
140,14000US17031700501,2016e5,2016,7645,0.4962720733,0.5037279267,45,0.2057553957,0.6502289078,0.1440156965,0.0463047744,0.8579463702,0,0.0010464356,0,0.0017004578,0.0642249836,0.0287769784
140,14000US17031700502,2016e5,2016,3511,0.5121048134,0.4878951866,39.6,0.266875534,0.5684990031,0.1646254628,0.0316149245,0.8917687269,0,0,0,0,0.0173739675,0.0592423811
140,14000US17031710100,2016e5,2016,1296,0.4899691358,0.5100308642,30.6,0.2816358025,0.6288580247,0.0895061728,0,0.9668209877,0,0,0,0,0.0038580247,0.0293209877
140,14000US17031710200,2016e5,2016,4939,0.4377404333,0.5622595667,33.4,0.277586556,0.6025511237,0.1198623203,0.0184247823,0.9384490788,0,0.0080988054,0,0,0,0.0350273335
140,14000US17031710300,2016e5,2016,1338,0.4192825112,0.5807174888,36.3,0.2869955157,0.5515695067,0.1614349776,0,0.9686098655,0,0,0,0,0.0209267564,0.0104633782
140,14000US17031710400,2016e5,2016,5364,0.4054809843,0.5945190157,40.8,0.2416107383,0.6062639821,0.1521252796,0.009694258,0.9653243848,0.004660701,0,0,0.0013049963,0.0136092468,0.0054064131
140,14000US17031710500,2016e5,2016,4104,0.3788986355,0.6211013645,35.7,0.2263645224,0.6252436647,0.1483918129,0.0104775828,0.9139863548,0,0.0041423002,0,0,0.0497076023,0.0216861598
140,14000US17031710600,2016e5,2016,1934,0.4782833506,0.5217166494,30.2,0.2921406412,0.537745605,0.1701137539,0.0025853154,0.987073423,0,0,0,0.0041365047,0.006204757,0
140,14000US17031710700,2016e5,2016,2767,0.447415974,0.552584026,49.8,0.1810625226,0.5818576075,0.2370798699,0.0039754246,0.9725334297,0,0.0126490784,0,0,0,0.0108420672
140,14000US17031710800,2016e5,2016,4606,0.4370386452,0.5629613548,41.6,0.1582718194,0.6754233608,0.1663048198,0.0004342162,0.9743812419,0.0056448111,0,0,0,0,0.0195397308
140,14000US17031710900,2016e5,2016,2348,0.4663543441,0.5336456559,30.9,0.2985519591,0.5809199319,0.120528109,0.0017035775,0.971890971,0,0,0,0,0.0059625213,0.0204429302
140,14000US17031711000,2016e5,2016,3121,0.4883050304,0.5116949696,45.8,0.1880807434,0.643703941,0.1682153156,0.015379686,0.9653957065,0,0.0080102531,0.0032041012,0,0.0080102531,0
140,14000US17031711100,2016e5,2016,2373,0.4652338812,0.5347661188,47.5,0.1588706279,0.6342182891,0.206911083,0,0.997471555,0,0.002528445,0,0,0,0
140,14000US17031711200,2016e5,2016,5041,0.4207498512,0.5792501488,44.9,0.211465979,0.5814322555,0.2071017655,0,0.9978178933,0,0.0021821067,0,0,0,0
140,14000US17031711300,2016e5,2016,1744,0.5212155963,0.4787844037,41.2,0.1754587156,0.6576834862,0.1668577982,0,0.9633027523,0,0.0068807339,0,0,0,0.0298165138
140,14000US17031711400,2016e5,2016,2331,0.4903474903,0.5096525097,44.8,0.1999141999,0.6156156156,0.1844701845,0.0004290004,0.9918489918,0,0.003003003,0,0,0.0047190047,0
140,14000US17031711500,2016e5,2016,2464,0.4659090909,0.5340909091,42.6,0.2321428571,0.5965909091,0.1712662338,0,0.9667207792,0,0,0,0,0.0125811688,0.0206980519
140,14000US17031720100,2016e5,2016,3459,0.4900260191,0.5099739809,46.2,0.2257877999,0.5874530211,0.186759179,0.5675050593,0.3139635733,0,0,0,0.0034692108,0.0170569529,0.0980052038
140,14000US17031720200,2016e5,2016,4059,0.460704607,0.539295393,46.7,0.202020202,0.6580438532,0.1399359448,0.3821138211,0.5134269525,0,0.0056664203,0,0.0014781966,0.0349839862,0.0623306233
140,14000US17031720300,2016e5,2016,4093,0.5084290252,0.4915709748,45.3,0.2743708771,0.560224774,0.1654043489,0.5475201564,0.3584168092,0,0.0075739067,0,0.003420474,0.0107500611,0.0723185927
140,14000US17031720400,2016e5,2016,1957,0.5130301482,0.4869698518,38.5,0.2626469085,0.6438426162,0.0935104752,0.8947368421,0.0173735309,0.0030659172,0.0015329586,0,0.0143076137,0.0122636689,0.0567194686
140,14000US17031720500,2016e5,2016,2194,0.4858705561,0.5141294439,38.3,0.2529626253,0.6317228806,0.1153144941,0.9288969918,0.0127620784,0,0.0095715588,0,0,0.0031905196,0.0455788514
140,14000US17031720600,2016e5,2016,1743,0.5157773953,0.4842226047,42.8,0.2507171543,0.6024096386,0.1468732071,0.7751004016,0.1870338497,0.0040160643,0.0017211704,0,0,0.0068846816,0.0252438325
140,14000US17031720700,2016e5,2016,3331,0.4629240468,0.5370759532,40.1,0.2281597118,0.6451516061,0.1266886821,0.3446412489,0.6070249174,0,0.0024016812,0,0,0.0288201741,0.0171119784
140,14000US17031730100,2016e5,2016,2514,0.4196499602,0.5803500398,40.4,0.1706443914,0.6519490851,0.1774065235,0,0.9657915672,0,0,0,0,0.0222752586,0.0119331742
140,14000US17031730201,2016e5,2016,6286,0.40614063,0.59385937,39.5,0.2325803373,0.5789055043,0.1885141584,0.004931594,0.9381164493,0.0295895641,0,0,0,0,0.0273623926
140,14000US17031730202,2016e5,2016,3450,0.4823188406,0.5176811594,40.6,0.1715942029,0.6533333333,0.1750724638,0.0269565217,0.9663768116,0,0.0023188406,0,0,0.0023188406,0.0020289855
140,14000US17031730300,2016e5,2016,1135,0.4555066079,0.5444933921,34.2,0.2281938326,0.622907489,0.1488986784,0,0.9753303965,0,0,0,0,0.0220264317,0.0026431718
